date,W875RX1_20100528,W875RX1_20100628,W875RX1_20100803,W875RX1_20100830,W875RX1_20101001,W875RX1_20101101,W875RX1_20101124,W875RX1_20101223,W875RX1_20110131,W875RX1_20110228,W875RX1_20110328,W875RX1_20110429,W875RX1_20110527,W875RX1_20110627,W875RX1_20110802,W875RX1_20110829,W875RX1_20110930,W875RX1_20111028,W875RX1_20111123,W875RX1_20111223,W875RX1_20120130,W875RX1_20120301,W875RX1_20120330,W875RX1_20120430,W875RX1_20120601,W875RX1_20120629,W875RX1_20120731,W875RX1_20120830,W875RX1_20120928,W875RX1_20121029,W875RX1_20121130,W875RX1_20121221,W875RX1_20130131,W875RX1_20130301,W875RX1_20130329,W875RX1_20130429,W875RX1_20130531,W875RX1_20130627,W875RX1_20130802,W875RX1_20130830,W875RX1_20130927,W875RX1_20131108,W875RX1_20131206,W875RX1_20131223,W875RX1_20140131,W875RX1_20140303,W875RX1_20140328,W875RX1_20140501,W875RX1_20140530,W875RX1_20140626,W875RX1_20140801,W875RX1_20140829,W875RX1_20140929,W875RX1_20141031,W875RX1_20141126,W875RX1_20141223,W875RX1_20150202,W875RX1_20150302,W875RX1_20150330,W875RX1_20150430,W875RX1_20150601,W875RX1_20150625,W875RX1_20150803,W875RX1_20150828,W875RX1_20150928,W875RX1_20151030,W875RX1_20151125,W875RX1_20151223,W875RX1_20160201,W875RX1_20160226,W875RX1_20160328,W875RX1_20160429,W875RX1_20160531,W875RX1_20160629,W875RX1_20160802,W875RX1_20160829,W875RX1_20160930,W875RX1_20161031,W875RX1_20161130,W875RX1_20161222,W875RX1_20170130,W875RX1_20170301,W875RX1_20170331,W875RX1_20170501,W875RX1_20170530,W875RX1_20170630,W875RX1_20170801,W875RX1_20170831,W875RX1_20170929,W875RX1_20171030,W875RX1_20171130,W875RX1_20171222,W875RX1_20180129,W875RX1_20180301,W875RX1_20180329,W875RX1_20180430,W875RX1_20180531,W875RX1_20180629,W875RX1_20180731,W875RX1_20180830,W875RX1_20180928,W875RX1_20181029,W875RX1_20181129,W875RX1_20181221,W875RX1_20190301,W875RX1_20190329,W875RX1_20190429,W875RX1_20190531,W875RX1_20190628,W875RX1_20190730,W875RX1_20190830,W875RX1_20190927,W875RX1_20191031,W875RX1_20191127,W875RX1_20191220,W875RX1_20200131,W875RX1_20200228,W875RX1_20200327,W875RX1_20200430,W875RX1_20200529,W875RX1_20200626,W875RX1_20200731,W875RX1_20200828,W875RX1_20201001,W875RX1_20201030,W875RX1_20201125,W875RX1_20201223,W875RX1_20210129,W875RX1_20210226,W875RX1_20210326,W875RX1_20210430,W875RX1_20210528,W875RX1_20210625,W875RX1_20210730,W875RX1_20210827,W875RX1_20211001,W875RX1_20211029,W875RX1_20211124,W875RX1_20211223,W875RX1_20220128,W875RX1_20220225,W875RX1_20220331,W875RX1_20220429,W875RX1_20220527,W875RX1_20220630,W875RX1_20220729,W875RX1_20220826,W875RX1_20220930,W875RX1_20221028,W875RX1_20221201,W875RX1_20221223,W875RX1_20230127,W875RX1_20230224,W875RX1_20230331,W875RX1_20230428,W875RX1_20230526,W875RX1_20230630,W875RX1_20230728,W875RX1_20230831,W875RX1_20230929,W875RX1_20231027,W875RX1_20231130,W875RX1_20231222,W875RX1_20240126,W875RX1_20240229,W875RX1_20240329,W875RX1_20240426,W875RX1_20240531,W875RX1_20240628,W875RX1_20240726,W875RX1_20240830,W875RX1_20240927,W875RX1_20241031,W875RX1_20241127,W875RX1_20241220,W875RX1_20250131,W875RX1_20250228,W875RX1_20250328,W875RX1_20250430,W875RX1_20250530,W875RX1_20250627,W875RX1_20250731,W875RX1_20250829,W875RX1_20250926,W875RX1_20251205,W875RX1_20251223,W875RX1_20260122,W875RX1_20260220,W875RX1_20260313,W875RX1_20260409
1959-11-01,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2030.8,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2029.9,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2215.7,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2360.6,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2,2497.2
1959-12-01,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2053.3,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2052.4,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2239.6,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2382.9,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2387.6,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8,2525.8
1960-01-01,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2065.2,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2252.5,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2398.7,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6
1960-02-01,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2067.1,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2066.2,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2253.6,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2396.2,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2400.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9,2539.9
1960-03-01,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2068.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2255.6,2255.6,2255.6,2255.6,2255.6,2255.6,2255.6,2255.6,2255.6,2255.6,2255.6,2255.6,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2255.5,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2398.4,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2403.1,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2
1960-04-01,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2075.6,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2074.7,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2407.1,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2411.8,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4,2551.4
1960-05-01,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2079.1,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2269.4,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2417.7,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6,2557.6
1960-06-01,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2078.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0,2268.5,2268.5,2268.5,2268.5,2268.5,2268.5,2268.5,2268.5,2268.5,2268.5,2268.5,2268.5,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2268.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2412.4,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2417.1,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0,2557.0
1960-07-01,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2080.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2270.9,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2421.7,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9,2561.9
1960-08-01,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2076.2,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2075.3,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2267.4,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2415.5,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4,2555.4
1960-09-01,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2077.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2076.1,2268.8,2268.8,2268.8,2268.8,2268.8,2268.8,2268.8,2268.8,2268.8,2268.8,2268.8,2268.8,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2268.6,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2411.5,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2416.2,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1,2556.1
1960-10-01,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.9,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2275.6,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2419.1,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2423.8,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1,2564.1
